,subject_1,subject_2,subject_3,gender
6444,44,54,78,1
6445,44,34,49,1
6446,34,89,10,1
6447,91,38,2,0
6448,99,18,79,1
6449,53,7,87,1
6450,53,18,97,1
6451,61,7,21,0
6452,76,16,10,0
6453,5,54,99,1
6454,3,19,44,0
6455,57,80,81,1
6456,73,32,33,1
6457,95,50,26,1
6458,42,76,86,1
6459,65,35,95,1
6460,15,91,57,1
6461,80,88,22,1
6462,40,57,89,1
6463,57,63,68,1
6464,67,12,87,1
6465,92,53,24,1
6466,46,63,61,1
6467,25,22,77,1
6468,63,54,13,0
6469,78,34,27,1
6470,89,63,50,1
6471,24,45,30,0
6472,3,94,59,1
6473,74,81,82,1
6474,29,8,72,1
6475,64,67,39,1
6476,82,90,15,1
6477,83,84,86,1
6478,51,25,91,1
6479,46,6,62,1
6480,22,14,24,0
6481,82,9,85,1
6482,60,37,4,0
6483,1,6,53,0
6484,85,67,10,1
6485,80,83,75,1
6486,53,99,52,1
6487,72,36,1,0
6488,21,93,62,1
6489,21,50,68,1
6490,25,56,50,1
6491,37,10,32,0
6492,25,74,62,1
6493,73,75,80,1
6494,66,88,2,1
6495,40,24,55,1
6496,76,55,44,1
6497,88,3,79,1
6498,82,53,31,1
6499,82,32,63,1
6500,51,73,69,1
6501,33,93,62,1
6502,24,1,7,0
6503,87,1,32,0
6504,80,6,1,0
6505,6,59,84,1
6506,25,78,72,1
6507,85,67,21,1
6508,50,48,12,0
6509,69,53,42,1
6510,84,94,53,1
6511,45,22,1,0
6512,98,54,21,1
6513,55,51,78,1
6514,44,92,67,1
6515,40,94,23,1
6516,68,87,58,1
6517,45,7,47,0
6518,35,77,2,0
6519,19,18,64,1
6520,59,5,65,1
6521,41,38,99,1
6522,49,82,43,1
6523,21,70,55,1
6524,57,14,78,1
6525,86,68,93,1
6526,80,1,30,0
6527,60,43,34,1
6528,50,11,58,1
6529,73,53,64,1
6530,42,17,17,0
6531,90,95,27,1
6532,62,98,37,1
6533,63,71,43,1
6534,54,9,72,1
6535,49,39,13,0
6536,84,44,34,1
6537,34,12,11,0
6538,23,11,4,0
6539,83,12,45,1
6540,48,46,27,1
6541,35,46,35,1
6542,75,33,25,0
6543,39,28,18,0
6544,57,9,46,0
6545,8,63,16,0
6546,22,30,17,0
6547,18,93,97,1
6548,67,24,30,0
6549,96,67,45,1
6550,21,10,34,0
6551,93,16,28,0
6552,26,91,3,0
6553,17,56,42,1
6554,88,24,31,1
6555,20,41,5,0
6556,42,3,86,1
6557,8,81,39,1
6558,5,57,47,1
6559,28,37,30,0
6560,64,19,16,0
6561,58,44,3,0
6562,2,20,57,0
6563,53,27,53,1
6564,59,44,88,1
6565,13,60,33,1
6566,7,64,37,1
6567,56,92,12,1
6568,24,20,70,1
6569,17,87,66,1
6570,85,93,45,1
6571,71,68,57,1
6572,7,53,49,1
6573,71,71,9,1
6574,56,62,16,1
6575,16,6,67,1
6576,2,26,38,0
6577,18,3,58,0
6578,15,58,10,0
6579,37,77,83,1
6580,12,47,81,1
6581,65,11,90,1
6582,14,23,86,1
6583,72,85,22,1
6584,41,3,66,1
6585,89,92,21,1
6586,41,73,47,1
6587,54,65,31,1
6588,85,99,32,1
6589,91,50,22,1
6590,99,44,54,1
6591,98,68,38,1
6592,55,21,19,0
6593,71,27,16,0
6594,80,76,37,1
6595,59,59,28,1
6596,12,50,61,1
6597,77,70,43,1
6598,1,44,21,0
6599,66,48,70,1
6600,16,76,88,1
6601,24,83,51,1
6602,32,41,53,1
6603,88,19,14,0
6604,6,76,52,1
6605,52,47,4,0
6606,17,44,87,1
6607,69,40,81,1
6608,19,62,48,1
6609,50,69,61,1
6610,76,19,98,1
6611,47,22,30,0
6612,1,7,50,0
6613,34,47,71,1
6614,76,26,97,1
6615,71,18,58,1
6616,82,96,43,1
6617,69,60,28,1
6618,95,34,78,1
6619,30,57,83,1
6620,67,77,80,1
6621,34,33,19,0
6622,92,8,45,1
6623,16,91,60,1
6624,36,58,68,1
6625,69,48,55,1
6626,2,92,41,1
6627,16,26,38,0
6628,21,58,58,1
6629,46,19,29,0
6630,45,54,77,1
6631,28,71,82,0
6632,79,75,9,1
6633,89,53,60,0
6634,61,78,46,0
6635,57,21,12,0
6636,54,42,69,0
6637,15,3,99,0
6638,76,50,80,0
6639,16,42,43,1
6640,47,32,72,0
6641,76,59,24,0
6642,89,71,80,1
6643,28,38,25,0
6644,60,15,32,0
6645,9,94,32,1
6646,95,95,23,0
6647,52,51,96,1
6648,76,70,76,0
6649,33,81,69,1
6650,44,69,98,1
6651,57,53,87,1
6652,61,30,52,0
6653,1,96,3,0
6654,73,6,56,0
6655,17,16,32,0
6656,38,16,94,1
6657,81,28,38,0
6658,49,4,54,0
6659,4,42,43,0
6660,43,72,69,1
6661,32,97,4,1
6662,63,84,35,1
6663,33,1,95,0
6664,82,87,43,0
6665,93,97,53,1
6666,27,42,23,0
6667,50,25,59,0
6668,84,27,96,1
6669,80,87,88,1
6670,72,9,68,0
6671,52,55,26,0
6672,32,48,91,0
6673,88,11,55,0
6674,55,66,25,1
6675,77,94,12,0
6676,88,63,52,0
6677,91,10,34,0
6678,73,16,29,0
6679,65,26,9,0
6680,31,60,85,1
6681,69,23,96,0
6682,74,80,13,0
6683,64,73,43,0
6684,1,26,84,1
6685,82,19,94,0
6686,34,97,7,0
6687,76,50,82,1
6688,33,71,89,0
6689,44,63,66,0
6690,54,55,1,0
6691,6,46,6,0
6692,43,13,77,1
6693,55,47,17,0
6694,45,26,56,0
6695,33,69,58,0
6696,90,4,1,0
6697,56,89,48,1
6698,50,7,41,0
6699,11,23,87,1
6700,55,34,39,1
6701,62,77,97,0
6702,71,97,20,0
6703,80,80,91,0
6704,81,42,67,0
6705,72,18,55,1
6706,26,64,11,0
6707,57,13,92,0
6708,11,81,91,0
6709,45,11,7,0
6710,75,32,67,0
6711,21,47,28,0
6712,14,94,76,1
6713,73,71,12,0
6714,5,61,96,0
6715,46,24,99,1
6716,38,30,1,0
6717,18,60,12,0
6718,68,55,90,0
6719,39,48,2,0
6720,10,84,36,0
6721,41,8,68,0
6722,36,6,69,1
6723,52,53,61,0
6724,90,90,54,1
6725,22,62,43,0
6726,7,27,23,0
6727,88,91,55,1
6728,21,13,14,0
6729,60,46,95,0
6730,75,41,20,0
6731,29,80,50,0
6732,8,58,87,1
6733,18,16,80,1
6734,69,89,88,0
6735,17,6,93,0
6736,64,35,12,0
6737,47,76,7,0
6738,81,24,3,0
6739,13,34,61,0
6740,98,88,34,1
6741,14,63,82,0
6742,51,51,35,0
6743,26,94,14,0
6744,53,48,12,0
6745,70,50,98,0
6746,50,69,63,1
6747,58,83,61,1
6748,12,62,12,0
6749,7,12,7,0
6750,76,82,93,1
6751,52,86,85,1
6752,10,81,47,1
6753,67,87,28,1
6754,66,58,47,0
6755,9,25,17,0
6756,72,32,74,0
6757,8,2,26,0
6758,41,7,70,1
6759,19,24,8,0
6760,55,2,83,0
6761,51,3,47,0
6762,84,61,16,0
6763,50,30,23,0
6764,65,46,55,0
6765,65,94,91,0
6766,12,97,67,1
6767,94,85,59,1
6768,69,66,92,0
6769,43,35,49,0
6770,31,13,65,0
6771,53,81,17,0
6772,97,77,10,0
6773,20,68,51,0
6774,46,21,2,0
6775,6,46,17,0
6776,10,23,91,0
6777,91,90,21,0
6778,51,22,46,0
6779,33,95,50,0
6780,16,86,13,0
6781,69,37,58,0
6782,97,36,53,0
6783,16,79,95,1
6784,88,21,73,0
6785,14,11,32,0
6786,23,85,3,0
6787,15,55,15,0
6788,37,46,32,1
6789,88,1,19,0
6790,15,72,44,1
6791,1,52,18,0
6792,82,89,53,0
6793,83,26,15,0
6794,8,31,17,0
6795,27,30,22,0
6796,64,29,13,0
6797,6,19,34,0
6798,45,70,46,0
6799,96,28,1,0
6800,29,59,25,1
6801,35,47,70,1
6802,81,52,47,0
6803,64,80,48,0
6804,60,12,43,0
6805,96,20,43,0
6806,64,55,69,1
6807,40,54,43,0
6808,25,49,14,0
6809,84,10,15,0
6810,81,41,99,0
6811,81,65,32,0
6812,51,24,82,0
6813,84,97,55,0
6814,64,64,88,1
6815,99,38,42,0
6816,22,90,22,0
6817,8,63,43,0
6818,2,3,93,1
6819,3,77,17,0
6820,77,50,5,0
6821,50,42,85,0
6822,85,26,41,0
6823,1,97,39,0
6824,48,1,25,0
6825,53,68,48,0
6826,10,11,35,0
6827,2,58,98,0
6828,84,2,37,0
6829,38,77,52,1
6830,54,51,27,0
6831,42,79,1,0
6832,32,3,54,0
6833,24,65,74,1
6834,22,85,4,0
6835,11,5,75,0
6836,43,51,7,0
6837,18,37,60,0
6838,66,56,31,0
6839,96,8,60,0
6840,84,25,28,0
6841,53,31,93,0
6842,53,19,18,0
6843,55,64,12,0
6844,60,69,72,1
6845,27,88,54,0
6846,19,82,12,0
6847,24,92,8,1
6848,4,21,68,0
6849,68,36,43,0
6850,4,44,17,0
6851,18,63,31,0
6852,4,79,45,0
6853,81,21,59,1
6854,1,48,27,0
6855,19,90,10,0
6856,36,83,18,1
6857,26,15,13,0
6858,2,25,68,0
6859,85,2,69,0
6860,52,39,96,0
6861,34,34,44,0
6862,6,97,2,0
6863,11,45,82,0
6864,47,15,53,0
6865,66,70,95,0
6866,44,20,24,0
6867,7,33,15,0
6868,54,16,12,0
6869,3,88,75,0
6870,20,65,90,1
6871,67,54,46,0
6872,40,93,53,1
6873,59,73,23,0
6874,14,2,84,0
6875,67,5,29,0
6876,80,66,85,0
6877,53,7,58,0
6878,51,57,10,0
6879,15,18,8,0
6880,98,37,6,0
6881,51,9,80,0
6882,87,98,87,0
6883,9,38,72,1
6884,73,84,5,0
6885,12,47,40,0
6886,58,36,74,0
6887,25,38,33,0
6888,88,39,45,0
6889,46,64,87,0
6890,97,56,25,0
6891,18,36,65,1
6892,58,71,63,0
6893,59,5,34,0
6894,2,76,39,0
6895,48,67,89,0
6896,82,83,20,1
6897,35,93,56,0
6898,87,92,5,0
6899,64,51,70,1
6900,51,69,97,0
6901,76,36,42,0
6902,27,89,28,0
6903,52,27,51,0
6904,16,26,38,0
6905,98,72,46,1
6906,74,2,58,0
6907,58,18,40,0
6908,26,39,78,1
6909,70,90,84,0
6910,92,42,20,0
6911,14,22,63,0
6912,57,75,72,0
6913,22,30,37,0
6914,91,12,64,1
6915,40,72,81,0
6916,48,36,31,0
6917,16,58,8,0
6918,96,97,69,0
6919,21,43,45,0
6920,34,71,5,0
6921,16,18,24,0
6922,87,7,99,1
6923,11,32,64,0
6924,30,99,80,0
6925,87,78,10,0
6926,66,10,72,1
6927,83,45,20,1
6928,75,58,38,0
6929,2,64,49,0
6930,60,23,41,0
6931,43,8,32,0
6932,30,27,64,0
6933,92,24,6,0
6934,31,8,91,0
6935,69,99,20,0
6936,64,21,48,0
6937,12,9,54,0
6938,73,19,79,0
6939,39,4,24,0
6940,20,32,28,0
6941,27,19,70,0
6942,88,92,17,0
6943,98,62,55,0
6944,67,22,31,0
6945,25,20,49,0
6946,58,98,91,0
6947,98,87,90,0
6948,67,96,19,1
6949,95,49,84,0
6950,89,56,51,0
6951,45,43,40,0
6952,28,42,39,0
6953,91,33,21,0
6954,53,82,70,1
6955,78,67,83,0
6956,39,99,34,0
6957,37,37,66,0
6958,58,27,60,0
6959,91,15,93,0
6960,92,13,74,0
6961,2,71,18,0
6962,46,29,30,0
6963,7,60,50,0
6964,97,34,8,0
6965,95,88,97,0
6966,67,57,68,0
6967,52,36,73,1
6968,14,22,68,0
6969,32,45,78,0
6970,45,38,91,1
6971,41,54,94,1
6972,83,46,52,0
6973,21,12,88,1
6974,60,97,16,1
6975,1,1,57,0
6976,14,75,17,0
6977,43,32,75,0
6978,81,53,14,0
6979,28,41,52,0
6980,31,65,6,0
6981,90,78,37,0
6982,78,36,3,0
6983,15,26,81,0
6984,9,24,7,0
6985,49,91,64,0
6986,55,39,29,0
6987,76,78,58,1
6988,88,87,25,0
6989,33,89,71,1
6990,19,41,83,0
6991,94,43,3,0
6992,65,44,83,0
6993,17,75,14,0
6994,55,28,32,0
6995,80,1,2,0
6996,49,34,1,0
6997,6,83,52,0
6998,47,86,95,1
6999,36,2,9,0
7000,27,72,59,0
7001,67,56,42,1
7002,44,4,59,0
7003,64,4,97,0
7004,60,85,50,0
7005,27,60,81,0
7006,75,49,13,0
7007,16,92,55,0
7008,15,19,11,0
7009,47,75,46,0
7010,11,28,95,0
7011,72,88,2,0
7012,38,37,48,0
7013,51,19,47,0
7014,22,25,8,0
7015,14,40,76,1
7016,12,67,80,1
7017,9,38,83,0
7018,32,25,78,1
7019,94,84,2,0
7020,28,7,83,0
7021,15,37,26,0
7022,66,68,25,0
7023,69,62,96,0
7024,44,72,44,0
7025,40,99,88,0
7026,53,32,1,0
7027,64,30,75,1
7028,55,35,16,0
7029,2,5,31,0
7030,95,4,51,0
7031,19,98,74,0
7032,13,72,71,0
7033,65,43,93,1
7034,49,17,68,0
7035,56,3,17,0
7036,92,55,50,0
7037,48,10,93,0
7038,49,48,54,0
7039,35,60,18,0
7040,87,56,59,1
7041,89,8,42,1
7042,51,60,4,0
7043,28,17,51,0
7044,15,20,24,0
7045,33,17,49,0
7046,86,21,87,1
7047,55,21,25,0
7048,17,38,79,0
7049,75,61,52,0
7050,33,37,79,0
7051,22,46,11,0
7052,55,82,27,0
7053,39,89,67,0
7054,63,39,24,0
7055,21,45,12,0
7056,29,20,54,0
7057,8,50,75,0
7058,68,63,22,0
7059,10,18,25,0
7060,8,69,92,0
7061,20,71,93,0
7062,30,23,95,1
7063,71,25,48,0
7064,13,19,93,0
7065,75,37,8,0
7066,92,18,50,0
7067,36,26,99,0
7068,63,33,79,0
7069,53,14,50,0
7070,17,88,23,0
7071,48,48,60,0
7072,55,85,15,1
7073,12,50,28,0
7074,29,75,27,0
7075,55,55,90,0
7076,1,68,95,0
7077,70,71,89,0
7078,80,43,56,1
7079,17,3,12,0
7080,60,99,89,0
7081,45,91,3,0
7082,48,78,54,0
7083,22,80,25,0
7084,87,55,29,1
7085,78,64,66,0
7086,56,68,12,1
7087,6,3,88,1
7088,75,83,9,0
7089,82,48,33,0
7090,69,12,78,0
7091,10,39,85,0
7092,62,98,8,0
7093,20,89,14,0
7094,36,78,43,0
7095,59,31,53,1
7096,76,62,30,0
7097,88,65,65,0
7098,41,60,33,0
7099,97,98,24,0
7100,1,3,91,0
7101,19,62,13,0
7102,86,79,61,0
7103,10,35,92,0
7104,28,71,29,0
7105,60,19,31,0
7106,46,83,44,0
7107,2,99,95,1
7108,31,89,70,1
7109,1,68,8,0
7110,99,37,68,1
7111,76,14,85,0
7112,33,94,44,0
7113,43,40,59,0
7114,42,31,46,0
7115,62,60,41,0
7116,9,22,82,0
7117,52,26,41,0
7118,19,7,59,0
7119,69,43,98,0
7120,86,78,19,0
7121,37,43,48,0
7122,78,74,20,0
7123,43,49,50,1
7124,34,16,17,0
7125,38,94,70,0
7126,96,63,57,1
7127,16,41,77,1
7128,30,54,29,0
7129,45,93,30,0
7130,82,47,51,0
7131,16,25,2,0
7132,97,62,90,0
7133,71,80,12,0
7134,6,42,63,0
7135,8,81,38,1
7136,61,53,28,0
7137,26,14,85,0
7138,69,33,37,1
7139,53,35,72,1
7140,24,97,24,1
7141,57,98,85,0
7142,56,87,83,0
7143,56,42,16,0
7144,58,3,10,0
7145,97,9,17,0
7146,13,32,15,0
7147,43,41,38,0
7148,11,63,30,0
7149,79,63,78,0
7150,85,43,5,0
7151,9,10,79,0
7152,70,99,53,0
7153,47,50,60,1
7154,4,89,54,1
7155,53,23,40,0
7156,91,20,20,0
7157,41,80,88,0
7158,1,1,56,0
7159,95,86,22,0
7160,6,6,13,0
7161,65,20,51,1
7162,25,65,48,0
7163,24,59,77,0
7164,48,4,77,0
7165,60,70,56,0
7166,57,63,49,1
7167,79,56,15,1
7168,1,44,34,0
7169,29,97,45,1
7170,46,90,79,0
7171,36,19,59,0
7172,92,74,83,0
7173,57,78,11,1
7174,65,11,41,0
7175,54,81,19,0
7176,34,49,46,0
7177,14,27,90,0
7178,4,51,69,1
7179,30,84,91,0
7180,96,49,31,0
7181,14,33,73,0
7182,84,98,29,0
7183,22,9,8,0
7184,32,27,14,0
7185,14,4,75,0
7186,24,42,63,0
7187,35,12,46,0
7188,75,64,32,1
7189,59,65,88,1
7190,56,9,25,0
7191,51,48,76,1
7192,2,4,92,0
7193,70,24,87,1
7194,51,14,95,0
7195,97,88,40,0
7196,13,13,60,0
7197,10,14,41,0
7198,3,19,84,0
7199,69,85,17,0
7200,11,62,87,0
7201,40,96,69,0
7202,13,60,70,0
7203,94,10,88,1
7204,99,4,43,1
7205,30,35,31,0
7206,33,77,53,0
7207,19,2,99,0
7208,55,43,7,0
7209,40,65,88,0
7210,67,10,31,0
7211,93,12,67,0
7212,66,30,73,0
7213,7,36,75,0
7214,79,30,39,1
7215,17,35,58,0
7216,97,64,26,0
7217,20,94,67,0
7218,2,95,33,0
7219,71,16,30,0
7220,23,27,96,1
7221,36,77,16,0
7222,7,42,66,1
7223,75,91,28,1
7224,37,94,21,1
7225,33,87,7,0
7226,13,67,86,1
7227,28,33,42,0
7228,64,26,68,0
7229,61,64,65,0
7230,2,92,32,1
7231,50,10,21,0
7232,9,30,6,0
7233,37,29,46,1
7234,4,73,35,1
7235,41,55,47,0
7236,92,13,90,0
7237,50,36,99,0
7238,83,20,97,0
7239,77,4,95,1
7240,83,29,7,0
7241,52,61,73,1
7242,11,16,87,1
7243,66,63,93,0
7244,49,49,49,0
7245,17,21,14,0
7246,58,9,17,0
7247,86,28,64,0
7248,35,40,30,0
7249,61,32,15,0
7250,39,64,68,0
7251,14,49,17,0
7252,26,87,60,0
7253,44,3,68,0
7254,16,92,97,0
7255,81,18,7,0
7256,94,26,92,0
7257,96,79,55,0
7258,68,95,59,0
7259,88,67,34,1
7260,77,43,38,0
7261,27,6,75,0
7262,20,13,12,0
7263,90,25,89,0
7264,11,82,81,1
7265,28,75,91,0
7266,26,92,49,0
7267,42,74,29,1
7268,11,38,85,0
7269,67,13,16,0
7270,92,9,87,0
7271,73,19,89,0
7272,79,3,73,0
7273,65,5,99,1
7274,32,47,17,0
7275,49,13,65,0
7276,45,82,30,0
7277,72,94,65,0
7278,33,84,31,0
7279,47,85,37,0
7280,73,38,37,0
7281,81,79,43,0
7282,42,59,38,0
7283,61,17,15,0
7284,12,55,19,0
7285,90,70,53,1
7286,68,35,92,0
7287,90,64,8,0
7288,73,71,42,0
7289,36,60,27,0
7290,64,77,64,0
7291,49,93,2,1
7292,27,87,35,0
7293,44,82,58,0
7294,53,47,31,0
7295,92,31,24,1
7296,5,41,85,1
7297,60,63,56,0
7298,64,29,95,1
7299,15,78,92,0
7300,67,4,58,1
7301,89,66,51,1
7302,28,52,47,0
7303,39,32,90,0
7304,17,38,71,1
7305,26,6,61,1
7306,74,40,29,0
7307,55,53,73,1
7308,93,9,60,1
7309,44,35,61,0
7310,30,98,51,1
7311,50,85,27,0
7312,19,98,21,1
7313,15,12,38,0
7314,57,33,35,0
7315,8,83,87,0
7316,93,41,11,0
7317,7,51,27,0
7318,17,63,61,0
7319,57,69,7,0
7320,37,78,3,0
7321,23,93,43,1
7322,2,45,4,0
7323,98,65,71,0
7324,60,60,97,0
7325,66,54,67,1
7326,30,91,20,0
7327,97,77,31,0
7328,35,67,1,0
7329,40,58,85,0
7330,88,22,16,0
7331,75,79,30,1
7332,97,29,72,1
7333,32,33,56,0
7334,22,89,96,0
7335,77,55,76,0
7336,16,85,22,0
7337,6,57,93,0
7338,34,21,13,0
7339,37,11,87,1
7340,11,86,47,1
7341,97,76,57,1
7342,50,93,66,0
7343,63,6,98,0
7344,72,54,97,1
7345,29,20,53,0
7346,49,17,98,0
7347,5,42,95,1
7348,64,50,14,0
7349,49,33,74,1
7350,87,2,75,0
7351,26,32,56,0
7352,57,28,39,0
7353,9,21,7,0
7354,16,72,67,0
7355,52,3,70,0
7356,38,58,53,0
7357,47,22,50,0
7358,47,33,94,0
7359,76,11,35,0
7360,27,17,81,0
7361,90,36,86,0
7362,31,21,30,0
7363,99,35,65,0
7364,79,66,53,1
7365,78,90,33,0
7366,76,88,45,1
7367,61,3,80,1
7368,26,30,88,1
7369,49,52,21,0
7370,6,67,34,0
7371,50,60,99,0
7372,74,26,9,0
7373,5,71,48,0
7374,32,96,21,0
7375,81,78,4,1
7376,73,42,29,0
7377,35,51,38,0
7378,79,58,18,1
7379,47,64,96,0
7380,57,35,21,0
7381,33,59,8,0
7382,78,57,86,0
7383,27,69,1,0
7384,14,70,77,0
7385,50,96,79,1
7386,59,64,7,0
7387,88,74,84,0
7388,87,42,19,0
7389,47,7,84,0
7390,92,76,23,0
7391,16,33,35,0
7392,13,25,1,0
7393,53,71,28,0
7394,1,64,27,0
7395,75,55,90,1
7396,99,86,20,0
7397,68,88,35,0
7398,41,39,42,0
7399,30,77,69,0
7400,11,92,45,0
7401,70,58,76,0
7402,58,80,48,0
7403,77,18,25,0
7404,7,56,43,0
7405,68,20,46,0
7406,29,52,17,0
7407,59,16,53,1
7408,98,82,13,0
7409,52,68,67,0
7410,63,67,85,1
7411,63,75,18,1
7412,90,25,85,0
7413,75,59,81,0
7414,90,68,79,0
7415,92,63,72,0
7416,54,20,6,0
7417,88,81,17,1
7418,45,10,49,0
7419,79,59,28,0
7420,80,41,30,1
7421,48,7,31,0
7422,14,23,85,1
7423,67,23,78,0
7424,10,91,64,1
7425,9,44,21,0
7426,68,89,17,0
7427,55,97,99,1
7428,68,39,51,0
7429,19,1,39,0
7430,8,80,25,0
7431,43,99,31,0
7432,92,72,24,1
7433,96,8,10,0
7434,96,35,49,0
7435,74,17,13,0
7436,64,59,27,1
7437,27,11,53,0
7438,51,89,9,0
7439,72,46,96,0
7440,59,80,64,0
7441,50,55,9,0
7442,75,25,64,1
7443,18,28,78,0
7444,27,19,6,0
7445,26,9,50,0
7446,82,59,89,0
7447,79,68,94,0
7448,95,12,58,0
7449,57,42,58,0
7450,23,84,9,0
7451,48,89,54,0
7452,51,44,1,0
7453,52,2,3,0
7454,92,68,21,0
7455,62,7,80,1
7456,21,18,64,0
7457,15,78,87,0
7458,80,73,73,0
7459,85,88,94,0
7460,35,55,47,0
7461,29,14,24,0
7462,15,67,16,0
7463,11,49,75,1
7464,95,68,90,1
7465,57,18,50,1
7466,3,55,59,0
7467,80,94,22,0
7468,94,86,69,0
7469,50,17,52,0
7470,57,43,60,1
7471,58,30,78,1
7472,35,45,53,0
7473,47,64,92,1
7474,23,59,23,0
7475,85,67,64,0
7476,91,38,88,0
7477,49,95,88,0
7478,2,8,71,0
7479,3,50,88,0
7480,53,31,56,1
7481,73,20,55,0
7482,85,60,46,0
7483,96,35,53,0
7484,8,32,56,0
7485,27,71,35,1
7486,34,20,6,0
7487,40,5,83,0
7488,17,99,54,1
7489,63,35,83,0
7490,47,77,89,0
7491,88,40,58,1
7492,54,31,49,0
7493,95,20,61,0
7494,34,33,6,0
7495,70,20,49,0
7496,35,44,55,1
7497,73,32,68,1
7498,71,57,44,0
7499,3,89,78,0
7500,85,89,86,1
7501,41,7,17,0
7502,18,1,7,0
7503,95,46,99,0
7504,61,54,90,1
7505,28,51,77,0
7506,16,71,94,0
7507,41,22,1,0
7508,36,88,59,0
7509,89,34,88,1
7510,25,21,90,0
7511,79,50,40,0
7512,70,25,72,1
7513,67,11,34,0
7514,86,82,65,0
7515,39,71,28,0
7516,67,40,72,1
7517,55,83,23,0
7518,64,50,70,0
7519,17,45,58,0
7520,76,4,80,0
7521,84,69,9,0
7522,48,17,33,0
7523,89,59,52,1
7524,3,48,27,0
7525,68,86,6,0
7526,68,4,97,0
7527,44,71,62,0
7528,46,93,74,0
7529,58,10,65,1
7530,65,74,95,0
7531,55,12,1,0
7532,39,33,55,0
7533,72,8,3,0
7534,73,6,16,0
7535,15,34,53,0
7536,84,3,5,0
7537,20,62,70,1
7538,61,41,76,1
7539,59,69,77,0
7540,32,51,32,1
7541,98,13,51,0
7542,17,25,23,0
7543,62,25,25,0
7544,84,30,54,0
7545,72,66,38,0
7546,30,82,38,1
7547,21,40,3,0
7548,50,94,56,1
7549,52,28,57,0
7550,17,60,8,0
7551,98,39,97,0
7552,89,11,44,1
7553,56,97,34,0
7554,69,27,55,0
7555,30,54,83,0
7556,64,5,44,0
7557,36,47,3,0
7558,77,66,62,1
7559,64,14,70,1
7560,36,59,50,0
7561,56,87,43,0
7562,77,5,16,0
7563,12,16,60,0
7564,56,3,28,0
7565,63,97,18,0
7566,57,1,58,0
7567,6,66,85,1
7568,35,59,4,0
7569,31,49,19,0
7570,33,95,8,1
7571,81,52,70,0
7572,87,73,48,0
7573,18,64,67,0
7574,77,94,25,0
7575,92,39,33,0
7576,60,93,76,0
7577,28,87,74,0
7578,70,78,91,0
7579,79,42,84,0
7580,48,17,1,0
7581,70,70,70,0
7582,89,14,22,0
7583,39,49,17,0
7584,52,21,77,0
7585,57,93,61,0
7586,3,49,17,0
7587,62,11,54,0
7588,37,85,60,0
7589,45,27,6,0
7590,38,27,27,0
7591,65,96,72,0
7592,57,99,26,0
7593,86,48,4,0
7594,87,52,90,0
7595,28,29,76,0
7596,65,78,38,0
7597,96,56,27,1
7598,4,82,3,0
7599,86,50,6,0
7600,77,6,96,0
7601,80,25,33,0
7602,31,82,61,1
7603,57,48,37,0
7604,65,47,50,0
7605,29,51,94,1
7606,20,61,51,0
7607,69,10,43,0
7608,92,47,36,0
7609,9,97,42,0
7610,96,13,59,0
7611,68,57,50,0
7612,28,6,14,0
7613,10,52,6,0
7614,21,24,23,0
7615,66,55,73,1
7616,37,92,63,0
7617,21,9,94,0
7618,68,26,1,0
7619,22,71,26,0
7620,62,36,91,0
7621,13,2,91,0
7622,62,4,25,0
7623,24,19,49,0
7624,11,32,78,0
7625,94,44,35,0
7626,54,8,42,0
7627,17,26,19,0
7628,83,17,37,1
7629,42,19,66,1
7630,41,87,6,0
7631,92,99,32,0
7632,44,41,70,0
7633,64,5,28,0
7634,68,75,83,0
7635,31,85,59,0
7636,11,23,87,0
7637,91,34,15,0
7638,20,43,9,0
7639,80,64,82,1
7640,39,23,54,0
7641,56,70,50,0
7642,16,63,57,1
7643,17,22,83,0
7644,3,92,33,0
7645,39,2,2,0
7646,77,85,40,0
7647,95,27,23,0
7648,37,14,63,0
7649,96,46,6,0
7650,63,10,90,0
7651,14,10,3,0
7652,19,58,76,0
7653,14,96,75,0
7654,72,91,89,0
7655,14,63,61,1
7656,72,62,16,0
7657,54,65,16,0
7658,42,55,78,0
7659,56,15,52,0
7660,64,57,31,1
7661,25,54,42,0
7662,89,56,11,0
7663,83,16,14,0
7664,14,87,45,0
7665,74,64,59,0
7666,61,21,19,0
7667,87,1,52,0
7668,95,45,9,0
7669,89,81,82,1
7670,5,86,35,0
7671,27,38,82,0
7672,81,81,77,0
7673,4,64,43,0
7674,29,10,64,0
7675,12,24,83,0
7676,91,64,78,0
7677,70,51,17,0
7678,39,1,25,0
7679,91,6,4,0
7680,3,18,30,0
7681,60,77,37,0
7682,36,93,87,0
7683,75,33,93,0
7684,74,36,90,0
7685,66,44,60,0
7686,99,21,68,1
7687,29,5,37,0
7688,34,46,45,0
7689,27,69,3,0
7690,55,10,88,0
7691,66,64,48,0
7692,17,24,11,0
7693,58,2,75,1
7694,35,4,88,1
7695,49,82,11,0
7696,19,64,11,0
7697,69,52,5,0
7698,53,63,17,1
7699,13,49,33,0
7700,42,72,41,0
7701,70,14,91,0
7702,84,42,7,0
7703,65,89,89,0
7704,4,36,57,0
7705,97,73,60,1
7706,79,59,18,0
7707,58,13,40,0
7708,73,63,94,1
7709,60,1,13,0
7710,92,68,38,1
7711,56,42,90,0
7712,43,88,91,0
7713,56,31,11,0
7714,18,70,25,0
